                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                         "12778"          2.0000000000000000E+000          8.5068950041122882E-001          1.8172620000000001E+005                       "gfortran"                          "9.2.0"            "x86_64-macos-20.4.1"                       "20220420" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index 
                            2345          6.9652650329985514E+007          1.8199443792336207E+005          1.9152937931103839E+004          1.5906755768323411E+000          3.7358028386234881E+000          8.7014008768015847E+003          5.8984107589715813E+003         -9.9441639657758851E-001         -9.9999810656458155E-001          1.9978984380655107E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -9.4786077430126738E+000         -2.0367434045661074E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.4786077430126738E+000         -2.0367434045661074E+001          1.0000000000000000E+000         -1.2917358038354950E-011          8.3182940688012875E+053         -1.3088293484326711E+036          0.0000000000000000E+000          0.0000000000000000E+000         -1.3088293484326711E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            2350          6.9671898833541438E+007          1.8199525739475965E+005          1.9152981051283281E+004          1.5906755768330274E+000          3.7357908468211867E+000          8.7014149928490297E+003          5.8984288921067609E+003         -9.9440659106478357E-001         -9.9999810657056520E-001          1.9978920248774099E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -9.4764423518508192E+000         -2.0367444081336782E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.4764423518508192E+000         -2.0367444081336782E+001          1.0000000000000000E+000         -1.2852815415713982E-011          8.3182860947788182E+053         -1.3153773868667389E+036          0.0000000000000000E+000          0.0000000000000000E+000         -1.3153773868667389E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            2355          6.9691031372306541E+007          1.8199607603237932E+005          1.9153024127492816E+004          1.5906755768337126E+000          3.7357788673009140E+000          8.7014290944845707E+003          5.8984470067692291E+003         -9.9439708370772062E-001         -9.9999810657654153E-001          1.9978856182577112E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -9.4742896515955710E+000         -2.0367454047616011E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.4742896515955710E+000         -2.0367454047616011E+001          1.0000000000000000E+000         -1.2788971041480717E-011          8.3182781288875151E+053         -1.3219195493247304E+036          0.0000000000000000E+000          0.0000000000000000E+000         -1.3219195493247304E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            2360          6.9710024193055108E+007          1.8199689274106210E+005          1.9153067102106343E+004          1.5906755768343952E+000          3.7357669160882523E+000          8.7014431628435450E+003          5.8984650787256242E+003         -9.9438714316956422E-001         -9.9999810658250332E-001          1.9978792267768590E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -9.4721123654747643E+000         -2.0367463950966712E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.4721123654747643E+000         -2.0367463950966712E+001          1.0000000000000000E+000         -1.2724725267787344E-011          8.3182701817839212E+053         -1.3285694453612230E+036          0.0000000000000000E+000          0.0000000000000000E+000         -1.3285694453612230E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            2365          6.9728911978479654E+007          1.8199770897974877E+005          1.9153110051892687E+004          1.5906755768350762E+000          3.7357549718336052E+000          8.7014572230574104E+003          5.8984831402591799E+003         -9.9437741279158853E-001         -9.9999810658846067E-001          1.9978728390171381E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -9.4699739274636503E+000         -2.0367473799148829E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.4699739274636503E+000         -2.0367473799148829E+001          1.0000000000000000E+000         -1.2661936416151393E-011          8.3182622392715174E+053         -1.3351333556627655E+036          0.0000000000000000E+000          0.0000000000000000E+000         -1.3351333556627655E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            2370          6.9747735610876054E+007          1.8199852650016540E+005          1.9153153069026026E+004          1.5906755768357592E+000          3.7357430089035746E+000          8.7014713053006344E+003          5.8985012301316347E+003         -9.9436754358530655E-001         -9.9999810659442667E-001          1.9978664412698637E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -9.4678201073019732E+000         -2.0367483615389812E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.4678201073019732E+000         -2.0367483615389812E+001          1.0000000000000000E+000         -1.2599012067653138E-011          8.3182542843049219E+053         -1.3417772281211145E+036          0.0000000000000000E+000          0.0000000000000000E+000         -1.3417772281211145E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            2375          6.9766445672440439E+007          1.8199934311574063E+005          1.9153196038451031E+004          1.5906755768364411E+000          3.7357310592947299E+000          8.7014853719082930E+003          5.8985192999591072E+003         -9.9435792509821730E-001         -9.9999810660038513E-001          1.9978600506467297E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -9.4656730331320542E+000         -2.0367493365216124E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.4656730331320542E+000         -2.0367493365216124E+001          1.0000000000000000E+000         -1.2536597075299548E-011          8.3182463381608223E+053         -1.3484332093235565E+036          0.0000000000000000E+000          0.0000000000000000E+000         -1.3484332093235565E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            2380          6.9785172174161196E+007          1.8200016449970531E+005          1.9153239258686244E+004          1.5906755768371306E+000          3.7357190399907378E+000          8.7014995206042240E+003          5.8985374752770094E+003         -9.9434830035249455E-001         -9.9999810660637767E-001          1.9978536227507866E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -9.4635318376203159E+000         -2.0367503112687483E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.4635318376203159E+000         -2.0367503112687483E+001          1.0000000000000000E+000         -1.2474660209155835E-011          8.3182383456354703E+053         -1.3551039005095939E+036          0.0000000000000000E+000          0.0000000000000000E+000         -1.3551039005095939E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            2385          6.9803945952364594E+007          1.8200099209398337E+005          1.9153282805602004E+004          1.5906755768378316E+000          3.7357069298935617E+000          8.7015137762251888E+003          5.8985557879913031E+003         -9.9433831964243069E-001         -9.9999810661241451E-001          1.9978471462988530E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -9.4613410446087958E+000         -2.0367512899474921E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.4613410446087958E+000         -2.0367512899474921E+001          1.0000000000000000E+000         -1.2411610699957623E-011          8.3182302926984916E+053         -1.3619631686743831E+036          0.0000000000000000E+000          0.0000000000000000E+000         -1.3619631686743831E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            2390          6.9822567246346876E+007          1.8200181705098940E+005          1.9153326213649474E+004          1.5906755768385268E+000          3.7356948584695147E+000          8.7015279863679352E+003          5.8985740423255820E+003         -9.9432883191763999E-001         -9.9999810661843158E-001          1.9978406905292221E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -9.4592209254778883E+000         -2.0367522616181017E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.4592209254778883E+000         -2.0367522616181017E+001          1.0000000000000000E+000         -1.2350891578184569E-011          8.3182222654418286E+053         -1.3686343976458575E+036          0.0000000000000000E+000          0.0000000000000000E+000         -1.3686343976458575E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            2395          6.9841095978523359E+007          1.8200264191970124E+005          1.9153369616952670E+004          1.5906755768392227E+000          3.7356827884195174E+000          8.7015421949396386E+003          5.8985922946827759E+003         -9.9431932563392467E-001         -9.9999810662444699E-001          1.9978342354944294E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -9.4571107375751957E+000         -2.0367532285405684E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.4571107375751957E+000         -2.0367532285405684E+001          1.0000000000000000E+000         -1.2290751901051017E-011          8.3182142390625020E+053         -1.3753068530479470E+036          0.0000000000000000E+000          0.0000000000000000E+000         -1.3753068530479470E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            2400          6.9859501545444041E+007          1.8200346528743074E+005          1.9153412941178442E+004          1.5906755768399159E+000          3.7356707404147684E+000          8.7015563776065446E+003          5.8986105138035673E+003         -9.9430971438431948E-001         -9.9999810663045063E-001          1.9978277922493861E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -9.4549995585520872E+000         -2.0367541890009054E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.4549995585520872E+000         -2.0367541890009054E+001          1.0000000000000000E+000         -1.2230878966830577E-011          8.3182062273066246E+053         -1.3820149809594235E+036          0.0000000000000000E+000          0.0000000000000000E+000         -1.3820149809594235E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            2405          6.9877756299762398E+007          1.8200428588674008E+005          1.9153456119637107E+004          1.5906755768406047E+000          3.7356587330005340E+000          8.7015705125371769E+003          5.8986286716428249E+003         -9.9430027400043930E-001         -9.9999810663643351E-001          1.9978213707120580E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -9.4528961607975983E+000         -2.0367551416610620E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.4528961607975983E+000         -2.0367551416610620E+001          1.0000000000000000E+000         -1.2171517958051605E-011          8.3181982425068274E+053         -1.3887309247867297E+036          0.0000000000000000E+000          0.0000000000000000E+000         -1.3887309247867297E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            2410          6.9895891282471657E+007          1.8200510505205198E+005          1.9153499222544335E+004          1.5906755768412908E+000          3.7356467466502545E+000          8.7015846227175371E+003          5.8986467977282136E+003         -9.9429077549285350E-001         -9.9999810664240507E-001          1.9978149604396875E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -9.4508004917659054E+000         -2.0367560891396476E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.4508004917659054E+000         -2.0367560891396476E+001          1.0000000000000000E+000         -1.2112662051006685E-011          8.3181902716784356E+053         -1.3954546601335322E+036          0.0000000000000000E+000          0.0000000000000000E+000         -1.3954546601335322E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            2415          6.9913878161037460E+007          1.8200592140554069E+005          1.9153542177402327E+004          1.5906755768419720E+000          3.7356348015241929E+000          8.7015986844148520E+003          5.8986648615720633E+003         -9.9428136751113683E-001         -9.9999810664835531E-001          1.9978085722139354E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -9.4487478630551376E+000         -2.0367570275653389E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.4487478630551376E+000         -2.0367570275653389E+001          1.0000000000000000E+000         -1.2055287925026983E-011          8.3181823282281472E+053         -1.4020719698678803E+036          0.0000000000000000E+000          0.0000000000000000E+000         -1.4020719698678803E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            2420          6.9931742855179369E+007          1.8200673608650747E+005          1.9153585044159601E+004          1.5906755768426508E+000          3.7356228809510919E+000          8.7016127172540055E+003          5.8986828883844264E+003         -9.9427176874331613E-001         -9.9999810665429278E-001          1.9978021971190523E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -9.4466755632949084E+000         -2.0367579611576669E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.4466755632949084E+000         -2.0367579611576669E+001          1.0000000000000000E+000         -1.1997643462000251E-011          8.3181744010699508E+053         -1.4087844546253463E+036          0.0000000000000000E+000          0.0000000000000000E+000         -1.4087844546253463E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            2425          6.9949477965870574E+007          1.8200754874409249E+005          1.9153627804355314E+004          1.5906755768433263E+000          3.7356109900642576E+000          8.7016267151917928E+003          5.8987008704018253E+003         -9.9426232254607694E-001         -9.9999810666021460E-001          1.9977958379003165E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -9.4446011915314099E+000         -2.0367588874815073E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.4446011915314099E+000         -2.0367588874815073E+001          1.0000000000000000E+000         -1.1940219667902695E-011          8.3181664936177223E+053         -1.4155358134049906E+036          0.0000000000000000E+000          0.0000000000000000E+000         -1.4155358134049906E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            2430          6.9967094503700450E+007          1.8200835974953452E+005          1.9153670477523850E+004          1.5906755768439982E+000          3.7355991234311410E+000          8.7016406846230839E+003          5.8987188158389699E+003         -9.9425278328386513E-001         -9.9999810666612365E-001          1.9977894916524161E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -9.4426053638703937E+000         -2.0367598066864499E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.4426053638703937E+000         -2.0367598066864499E+001          1.0000000000000000E+000         -1.1885221967918642E-011          8.3181586022590530E+053         -1.4220623043828741E+036          0.0000000000000000E+000          0.0000000000000000E+000         -1.4220623043828741E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            2435          6.9984735632205948E+007          1.8200917579783782E+005          1.9153713415939717E+004          1.5906755768446796E+000          3.7355871830909164E+000          8.7016547408678616E+003          5.8987368728387200E+003         -9.9424314342180975E-001         -9.9999810667206879E-001          1.9977831059861180E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -9.4404897859441324E+000         -2.0367607274135029E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.4404897859441324E+000         -2.0367607274135029E+001          1.0000000000000000E+000         -1.1827215548526721E-011          8.3181506618493425E+053         -1.4290129008576443E+036          0.0000000000000000E+000          0.0000000000000000E+000         -1.4290129008576443E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            2440          7.0002290137836635E+007          1.8200999173142359E+005          1.9153756348223196E+004          1.5906755768453598E+000          3.7355752445095107E+000          8.7016687950875930E+003          5.8987549272772321E+003         -9.9423372274226718E-001         -9.9999810667801214E-001          1.9977767212604340E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -9.4384182584675465E+000         -2.0367616439517565E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.4384182584675465E+000         -2.0367616439517565E+001          1.0000000000000000E+000         -1.1770687206719903E-011          8.3181427225736671E+053         -1.4358518230378796E+036          0.0000000000000000E+000          0.0000000000000000E+000         -1.4358518230378796E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            2445          7.0019821373473004E+007          1.8201081040922325E+005          1.9153799424803270E+004          1.5906755768460457E+000          3.7355632658559790E+000          8.7016828965262903E+003          5.8987730424149377E+003         -9.9422397376758453E-001         -9.9999810668397515E-001          1.9977703151042656E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -9.4364004372090466E+000         -2.0367625584424683E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.4364004372090466E+000         -2.0367625584424683E+001          1.0000000000000000E+000         -1.1715878327894420E-011          8.3181347566138363E+053         -1.4425450957439700E+036          0.0000000000000000E+000          0.0000000000000000E+000         -1.4425450957439700E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            2450          7.0037290949350402E+007          1.8201163015033948E+005          1.9153842557235079E+004          1.5906755768467318E+000          3.7355512717252877E+000          8.7016970162307589E+003          5.8987911810579390E+003         -9.9421450616738460E-001         -9.9999810668994471E-001          1.9977639006709487E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -9.4342873785539165E+000         -2.0367634708183694E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.4342873785539165E+000         -2.0367634708183694E+001          1.0000000000000000E+000         -1.1658768270882520E-011          8.3181267803255934E+053         -1.4495874261863797E+036          0.0000000000000000E+000          0.0000000000000000E+000         -1.4495874261863797E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            2455          7.0054648720058575E+007          1.8201244844371485E+005          1.9153885613394039E+004          1.5906755768474170E+000          3.7355392988581881E+000          8.7017111109490979E+003          5.8988092876433784E+003         -9.9420521908778248E-001         -9.9999810669590328E-001          1.9977574976093513E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -9.4322997804903093E+000         -2.0367643776503552E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.4322997804903093E+000         -2.0367643776503552E+001          1.0000000000000000E+000         -1.1605290177602225E-011          8.3181188181421534E+053         -1.4562433790890947E+036          0.0000000000000000E+000          0.0000000000000000E+000         -1.4562433790890947E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            2460          7.0072016452928931E+007          1.8201327107267169E+005          1.9153928897580798E+004          1.5906755768481089E+000          3.7355272626363631E+000          8.7017252802960375E+003          5.8988274901401792E+003         -9.9419570425551618E-001         -9.9999810670189271E-001          1.9977510606657891E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -9.4302255023054204E+000         -2.0367652841851676E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.4302255023054204E+000         -2.0367652841851676E+001          1.0000000000000000E+000         -1.1549752038206664E-011          8.3181108137905158E+053         -1.4632219413263094E+036          0.0000000000000000E+000          0.0000000000000000E+000         -1.4632219413263094E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            2465          7.0089380047169596E+007          1.8201409740777026E+005          1.9153972376674752E+004          1.5906755768488074E+000          3.7355151722706004E+000          8.7017395134290800E+003          5.8988457746202412E+003         -9.9418619070965653E-001         -9.9999810670790834E-001          1.9977445947661705E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -9.4281843064275002E+000         -2.0367661906118268E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.4281843064275002E+000         -2.0367661906118268E+001          1.0000000000000000E+000         -1.1495355333450607E-011          8.3181027733955301E+053         -1.4701219853564542E+036          0.0000000000000000E+000          0.0000000000000000E+000         -1.4701219853564542E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            2470          7.0106609855402544E+007          1.8201492125565122E+005          1.9154015724801091E+004          1.5906755768495013E+000          3.7355031183780611E+000          8.7017537036711929E+003          5.8988640040418286E+003         -9.9417672782561728E-001         -9.9999810671390521E-001          1.9977381483723506E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -9.4261606088734755E+000         -2.0367670917746462E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.4261606088734755E+000         -2.0367670917746462E+001          1.0000000000000000E+000         -1.1441677203199436E-011          8.3180947572198272E+053         -1.4769950360051728E+036          0.0000000000000000E+000          0.0000000000000000E+000         -1.4769950360051728E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            2475          7.0123805185466737E+007          1.8201574729903520E+005          1.9154059188348958E+004          1.5906755768501983E+000          3.7354910324448127E+000          8.7017679316791891E+003          5.8988822820203050E+003         -9.9416723093648696E-001         -9.9999810671991718E-001          1.9977316848432318E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -9.4241253793969282E+000         -2.0367679894742988E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.4241253793969282E+000         -2.0367679894742988E+001          1.0000000000000000E+000         -1.1387948242901676E-011          8.3180867196997154E+053         -1.4839396399830509E+036          0.0000000000000000E+000          0.0000000000000000E+000         -1.4839396399830509E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            2480          7.0140997148768678E+007          1.8201657706398389E+005          1.9154102847613383E+004          1.5906755768509031E+000          3.7354788921437558E+000          8.7017822237378405E+003          5.8989006423228029E+003         -9.9415726954139294E-001         -9.9999810672595557E-001          1.9977251922383299E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -9.4220967303763334E+000         -2.0367688876869419E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.4220967303763334E+000         -2.0367688876869419E+001          1.0000000000000000E+000         -1.1334643196380584E-011          8.3180786459865756E+053         -1.4908943365847891E+036          0.0000000000000000E+000          0.0000000000000000E+000         -1.4908943365847891E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            2485          7.0158071975821152E+007          1.8201740508449500E+005          1.9154146414992549E+004          1.5906755768516043E+000          3.7354667774483459E+000          8.7017964856993403E+003          5.8989189640023906E+003         -9.9414775927048649E-001         -9.9999810673198053E-001          1.9977187133272694E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -9.4200486335189861E+000         -2.0367697810592315E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.4200486335189861E+000         -2.0367697810592315E+001          1.0000000000000000E+000         -1.1281083737461203E-011          8.3180705892653831E+053         -1.4979486900743028E+036          0.0000000000000000E+000          0.0000000000000000E+000         -1.4979486900743028E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            2490          7.0175145237932310E+007          1.8201823692234230E+005          1.9154190183126040E+004          1.5906755768523109E+000          3.7354546069850576E+000          8.7018108133603801E+003          5.8989373701248123E+003         -9.9413809460988245E-001         -9.9999810673803258E-001          1.9977122045916749E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -9.4180189863313419E+000         -2.0367706719115287E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.4180189863313419E+000         -2.0367706719115287E+001          1.0000000000000000E+000         -1.1228255001788447E-011          8.3180624954195629E+053         -1.5049725181528969E+036          0.0000000000000000E+000          0.0000000000000000E+000         -1.5049725181528969E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            2495          7.0192075505077064E+007          1.8201906563758512E+005          1.9154233786860572E+004          1.5906755768530125E+000          3.7354424822909764E+000          8.7018250871866749E+003          5.8989557071295885E+003         -9.9412870401930753E-001         -9.9999810674406131E-001          1.9977057203333495E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -9.4160037836134460E+000         -2.0367715585809680E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.4160037836134460E+000         -2.0367715585809680E+001          1.0000000000000000E+000         -1.1176046441627922E-011          8.3180544319753385E+053         -1.5119789660570488E+036          0.0000000000000000E+000          0.0000000000000000E+000         -1.5119789660570488E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            2500          7.0208873108873829E+007          1.8201989164541784E+005          1.9154277248043069E+004          1.5906755768537102E+000          3.7354303972906346E+000          8.7018393143300764E+003          5.8989739842039844E+003         -9.9411939626230539E-001         -9.9999810675006962E-001          1.9976992573031469E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -9.4140134472882053E+000         -2.0367724369813264E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.4140134472882053E+000         -2.0367724369813264E+001          1.0000000000000000E+000         -1.1124719705862940E-011          8.3180463948926427E+053         -1.5189310381771688E+036          0.0000000000000000E+000          0.0000000000000000E+000         -1.5189310381771688E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            2505          7.0225487996022373E+007          1.8202071240337638E+005          1.9154320432900826E+004          1.5906755768543988E+000          3.7354183891806607E+000          8.7018534509999663E+003          5.8989921450912325E+003         -9.9411046743610598E-001         -9.9999810675603884E-001          1.9976928353937398E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -9.4120340003803715E+000         -2.0367733070125301E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.4120340003803715E+000         -2.0367733070125301E+001          1.0000000000000000E+000         -1.1073908487105217E-011          8.3180384089094932E+053         -1.5258767718255737E+036          0.0000000000000000E+000          0.0000000000000000E+000         -1.5258767718255737E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            2510          7.0241978895407498E+007          1.8202153068577932E+005          1.9154363487408275E+004          1.5906755768550829E+000          3.7354064173701924E+000          8.7018675449816837E+003          5.8990102511789328E+003         -9.9410133637169718E-001         -9.9999810676198964E-001          1.9976864328972275E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -9.4101192901419228E+000         -2.0367741704392017E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.4101192901419228E+000         -2.0367741704392017E+001          1.0000000000000000E+000         -1.1024974299497460E-011          8.3180304470314668E+053         -1.5326257730743356E+036          0.0000000000000000E+000          0.0000000000000000E+000         -1.5326257730743356E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            2515          7.0258389449466586E+007          1.8202234867667363E+005          1.9154406526481063E+004          1.5906755768557672E+000          3.7353944499053013E+000          8.7018816338931847E+003          5.8990283507934819E+003         -9.9409213766528737E-001         -9.9999810676793766E-001          1.9976800327247195E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -9.4081508400336524E+000         -2.0367750281016736E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.4081508400336524E+000         -2.0367750281016736E+001          1.0000000000000000E+000         -1.0974899677695889E-011          8.3180224880077016E+053         -1.5395951215460049E+036          0.0000000000000000E+000          0.0000000000000000E+000         -1.5395951215460049E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            2520          7.0274787013752878E+007          1.8202316973518758E+005          1.9154449726861203E+004          1.5906755768564564E+000          3.7353824376412859E+000          8.7018957755911597E+003          5.8990465182619055E+003         -9.9408278455598165E-001         -9.9999810677390721E-001          1.9976736085937405E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -9.4061789186456153E+000         -2.0367758848653164E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.4061789186456153E+000         -2.0367758848653164E+001          1.0000000000000000E+000         -1.0924965394557932E-011          8.3180144991540645E+053         -1.5466085498125204E+036          0.0000000000000000E+000          0.0000000000000000E+000         -1.5466085498125204E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            2525          7.0291163278327346E+007          1.8202399346300881E+005          1.9154493067590276E+004          1.5906755768571497E+000          3.7353703864063927E+000          8.7019099632146608E+003          5.8990647447705505E+003         -9.9407330706895369E-001         -9.9999810677989542E-001          1.9976671636212240E+000          8.5068950041091385E-001         -9.8999999999999986E+001         -9.4042094492537984E+000         -2.0367767417417245E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.4042094492537984E+000         -2.0367767417417245E+001          1.0000000000000000E+000         -1.0875319678418097E-011          8.3180064843463018E+053         -1.5536451778081851E+036          0.0000000000000000E+000          0.0000000000000000E+000         -1.5536451778081851E+036          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
